match_id,player1_id,player2_id,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by
20210608-M-Roland_Garros-QF-Stefanos_Tsitsipas-Daniil_Medvedev,p_96b5e7e6,p_3ebad92b,20210608,Roland Garros,QF,9pm,Chatrier,Clay,Nico Helwerth,5,0,Edo
20210608-M-Roland_Garros-QF-Alexander_Zverev-Alejandro_Davidovich_Fokina,p_3585d054,p_d9e1d790,20210608,Roland Garros,QF,6:05PM,Phillipe Chatrier,Clay,,5,0,Lowell
20210607-M-Roland_Garros-R16-Rafael_Nadal-Jannik_Sinner,p_a415a93b,p_e8cf3b2c,20210607,Roland Garros,R16,,Centre,Clay,,5,0,Shreyas
20210605-M-Roland_Garros-R32-Roger_Federer-Dominik_Koepfer,p_e7103823,p_787648ad,20210605,Roland Garros,R32,21:10,Philippe-Chatrier,Clay,Renaud Lichtenstein,5,0,Zindaras
20210605-M-Roland_Garros-R32-Rafael_Nadal-Cameron_Norrie,p_a415a93b,p_d0360081,20210605,Roland Garros,R32,,Lenglen,Clay,,5,0,Shreyas
20210605-M-Roland_Garros-R32-Marco_Cecchinato-Lorenzo_Musetti,p_c2fbd964,p_d1739620,20210605,Roland Garros,R32,,7,Clay,Timothee Mevel,5,0,Zindaras
20210605-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,p_6f22c6ae,p_96b5e7e6,20210605,Madrid Masters,R16,17:55:00,Arantxa Sanchez,Clay,Fergus Murphy,3,1,Ludo
20210605-M-Madrid_Masters-R16-Alexander_Bublik-Aslan_Karatsev,p_11fc2fc7,p_23479edd,20210605,Madrid Masters,R16,,Arantxa Sanchez,Clay,,3,1,Ludo
20210604-M-Roland_Garros-R32-Casper_Ruud-Alejandro_Davidovich_Fokina,p_6f22c6ae,p_d9e1d790,20210604,Roland Garros,R32,11:10,14,Clay,,5,0,Zindaras
20210603-M-Roland_Garros-R64-Mikael_Ymer-Gael_Monfils,p_bd2b8c70,p_cc443f65,20210603,Roland Garros,R64,12:50,Suzanne Lenglen,Clay,Jaume Campistol,5,0,Zindaras
20210602-M-Roland_Garros-R64-Reilly_Opelka-Jaume_Munar,p_9f58c081,p_bfaf785f,20210602,Roland Garros,R64,,12,Clay,Julie Minori Kjendlie,5,0,Zindaras
20210602-M-Roland_Garros-R64-Marin_Cilic-Roger_Federer,p_2663fec8,p_e7103823,20210602,Roland Garros,R64,4pm,Chatrier,Clay,Emmanuel Joseph,5,0,Edo
20210602-M-Roland_Garros-R64-Botic_Van_De_Zandschulp-Alejandro_Davidovich_Fokina,p_21ff5c6b,p_d9e1d790,20210602,Roland Garros,R64,13:10,11,Clay,,5,0,Zindaras
20210601-M-Roland_Garros-R128-Albert_Ramos-Gael_Monfils,p_cc99f7cb,p_cc443f65,20210601,Roland Garros,R128,13:20,Suzanne Lenglen,Clay,Eva Asderaki-Moore,5,0,Zindaras
20210531-M-Roland_Garros-R128-Pierre_Hugues_Herbert-Jannik_Sinner,p_67f47d9f,p_e8cf3b2c,20210531,Roland Garros,R128,11:10,Suzanne Lenglen,Clay,,5,0,Zindaras
20210531-M-Roland_Garros-R128-Denis_Istomin-Roger_Federer,p_d5ea2637,p_e7103823,20210531,Roland Garros,R128,4pm,Chatrier,Clay,Damien Dumusois,5,0,Edo
20210530-M-Roland_Garros-R128-Hubert_Hurkacz-Botic_Van_De_Zandschulp,p_92ed4e4e,p_21ff5c6b,20210530,Roland Garros,R128,19:15,14,Clay,Alexandre Robein,5,0,Zindaras
20210530-M-Roland_Garros-R128-Gilles_Simon-Marton_Fucsovics,p_d443d5c6,p_be904057,20210530,Roland Garros,R128,13:50,Simonne-Mathieu,Clay,Greg Allensworth,5,0,Zindaras
20210530-M-Little_Rock_CH-Q1-Brian_Battistone-Stefan_Kozlov,p_ebc3fee8,p_dfce3b89,20210530,Little Rock CH,Q1,,,Hard,,3,1,Zindaras
20210527-M-Roland_Garros-Q3-Botic_Van_De_Zandschulp-Illya_Marchenko,p_21ff5c6b,p_f5a7a97f,20210527,Roland Garros,Q3,,13,Clay,,3,1,Zindaras
20210525-M-Roland_Garros-Q1-Renzo_Olivo-Robin_Haase,p_2bc572e7,p_8771c5ef,20210525,Roland Garros,Q1,,9,Clay,Louis Boucharinc,3,1,Zindaras
20210524-M-Roland_Garros-Q1-Thiago_Seyboth_Wild-Viktor_Troicki,p_080e2406,p_313dc03f,20210524,Roland Garros,Q1,,3,Clay,Greg Allensworth,3,1,Zindaras
20210523-M-Lyon-F-Stefanos_Tsitsipas-Cameron_Norrie,p_96b5e7e6,p_d0360081,20210523,Lyon,F,,,Clay,,3,1,garibaldireds
20210522-M-Lyon-SF-Stefanos_Tsitsipas-Lorenzo_Musetti,p_96b5e7e6,p_d1739620,20210522,Lyon,SF,14:00,,Clay,,3,1,garibaldireds
20210518-M-Lyon-R32-Lorenzo_Musetti-Felix_Auger_Aliassime,p_d1739620,p_bb6469ce,20210518,Lyon,R32,10:35 AM,Center,Clay,A. Robein ,3,1,BG
20210515-M-Rome_Masters-SF-Novak_Djokovic-Lorenzo_Sonego,p_07e43d13,p_5bbad460,20210515,Rome Masters,SF,7pm,Centre,Clay,Mohamed Lahyani,3,1,Edo
20210514-M-Rome_Masters-QF-Reilly_Opelka-Federico_Delbonis,p_9f58c081,p_ad8854d6,20210514,Rome Masters,QF,11:10,Grandstand,Clay,Mohamed Lahyani,3,1,Zindaras
20210513-M-Rome_Masters-R16-Roberto_Bautista_Agut-Andrey_Rublev,p_6ba2961d,p_9165dd54,20210513,Rome Masters,R16,20:25:00,Pietrangeli,Clay,,3,1,Ludo
20210513-M-Rome_Masters-R16-Reilly_Opelka-Aslan_Karatsev,p_9f58c081,p_23479edd,20210513,Rome Masters,R16,,Grandstand,Clay,,3,1,Ludo
20210512-M-Rome_Masters-R32-John_Millman-Matteo_Berrettini,p_13ff5b1a,p_fa68f92c,20210512,Rome Masters,R32,,,Clay,,3,1,Ludo
20210511-M-Rome_Masters-R64-Grigor_Dimitrov-Alejandro_Davidovich_Fokina,p_9e22087a,p_d9e1d790,20210511,Rome Masters,R64,10:10,Pietrangeli,Clay,Carlos Bernardes,3,1,Zindaras
20210511-M-Rome_Masters-R32-Lorenzo_Musetti-Reilly_Opelka,p_d1739620,p_9f58c081,20210511,Rome Masters,R32,13:20:00,1,Clay,,3,1,Ludo
20210510-M-Rome_Masters-R64-Lorenzo_Musetti-Hubert_Hurkacz,p_d1739620,p_92ed4e4e,20210510,Rome Masters,R64,6:10 PM,Grandstand,Clay,Adel Nour,3,1,Carrie
20210509-M-Rome_Masters-R64-Reilly_Opelka-Richard_Gasquet,p_9f58c081,p_5fdf0504,20210509,Rome Masters,R64,15:40:00,Grandstand,Clay,,3,1,Ludo
20210509-M-Prague_CH-F-Oscar_Otte-Tallon_Griekspoor,p_eaa3ba0d,p_86c8741b,20210509,Prague CH,F,13:10,Centre,Clay,,3,1,Zindaras
20210509-M-Madrid_Masters-F-Alexander_Zverev-Matteo_Berrettini,p_3585d054,p_fa68f92c,20210509,Madrid Masters,F,7pm,Santana,Clay,Mohamed Lahyani,3,1,Edo
20210508-M-Madrid_Masters-SF-Casper_Ruud-Matteo_Berrettini,p_6f22c6ae,p_fa68f92c,20210508,Madrid Masters,SF,9pm,Santana,Clay,Adel Nour,3,1,Edo
20210508-M-Madrid_Masters-SF-Alexander_Zverev-Dominic_Thiem,p_3585d054,p_2f1142d6,20210508,Madrid Masters,SF,4pm,Santana,Clay,Renaud Lichtenstein,3,1,Edo
20210507-M-Madrid_Masters-QF-Rafael_Nadal-Alexander_Zverev,p_a415a93b,p_3585d054,20210507,Madrid Masters,QF,,Santana,Clay,Adel Nour,3,1,garibaldireds
20210507-M-Madrid_Masters-QF-Matteo_Berrettini-Cristian_Garin,p_fa68f92c,p_a929619d,20210507,Madrid Masters,QF,,,Clay,,3,1,Ludo
20210507-M-Madrid_Masters-QF-John_Isner-Dominic_Thiem,p_5de8c068,p_2f1142d6,20210507,Madrid Masters,QF,13:10:00,Manolo Santana,Clay,,3,1,Ludo
20210507-M-Madrid_Masters-QF-Casper_Ruud-Alexander_Bublik,p_6f22c6ae,p_11fc2fc7,20210507,Madrid Masters,QF,19:10,Santana,Clay,Renaud Lichtenstein,3,1,Zindaras
20210506-M-Madrid_Masters-R32-Rafael_Nadal-Carlos_Alcaraz,p_a415a93b,p_bd725038,20210506,Madrid Masters,R32,,Manolo Santana,Clay,,3,1,garibaldireds
20210506-M-Madrid_Masters-R16-Federico_Delbonis-Matteo_Berrettini,p_ad8854d6,p_fa68f92c,20210506,Madrid Masters,R16,,,Clay,,3,1,Ludo
20210506-M-Madrid_Masters-R16-Dominic_Thiem-Alex_De_Minaur,p_2f1142d6,p_2d990e48,20210506,Madrid Masters,R16,11:10,Santana,Clay,Mohamed Lahyani,3,1,Zindaras
20210505-M-Madrid_Masters-R32-Stefanos_Tsitsipas-Benoit_Paire,p_96b5e7e6,p_e7c4572a,20210505,Madrid Masters,R32,,Manolo Santana,Clay,,3,1,Ludo
20210505-M-Madrid_Masters-R32-John_Isner-Roberto_Bautista_Agut,p_5de8c068,p_6ba2961d,20210505,Madrid Masters,R32,18:10:00,Sanchez,Clay,,3,1,Ludo
20210505-M-Madrid_Masters-R32-Casper_Ruud-Yoshihito_Nishioka,p_6f22c6ae,p_c0d88e96,20210505,Madrid Masters,R32,,Arantxa Sanchez,Hard,,3,1,Ludo
20210504-M-Madrid_Masters-R64-Hubert_Hurkacz-John_Millman,p_92ed4e4e,p_13ff5b1a,20210504,Madrid Masters,R64,10:05 AM,5,Clay,Manuel Franco Ojea,3,1,Carrie
20210504-M-Madrid_Masters-R64-Casper_Ruud-Felix_Auger_Aliassime,p_6f22c6ae,p_bb6469ce,20210504,Madrid Masters,R64,,,Clay,,3,1,garibaldireds
20210504-M-Madrid_Masters-R64-Benoit_Paire-Nikoloz_Basilashvili,p_e7c4572a,p_7363e707,20210504,Madrid Masters,R64,,4,Clay,,3,1,Ludo
20210504-M-Madrid_Masters-R32-Dominic_Thiem-Marcos_Giron,p_2f1142d6,p_02883b2f,20210504,Madrid Masters,R32,19:55:00,Manolo Santana,Clay,Fergus Murphy,3,1,Ludo
20210503-M-Madrid_Masters-R64-John_Isner-Miomir_Kecmanovic,p_5de8c068,p_55fefc53,20210503,Madrid Masters,R64,11:10:00,Arantxa Sanchez,Clay,,3,1,Ludo
20210502-M-Estoril-F-Albert_Ramos-Cameron_Norrie,p_cc99f7cb,p_d0360081,20210502,Estoril,F,,,Clay,Carlos Bernades,3,1,garibaldireds
20210501-M-Estoril-SF-Marin_Cilic-Cameron_Norrie,p_2663fec8,p_d0360081,20210501,Estoril,SF,,,Clay,Carlos Ramos,3,1,garibaldireds
20210430-M-Estoril-QF-Cristian_Garin-Cameron_Norrie,p_a929619d,p_d0360081,20210430,Estoril,QF,,Clay,Hard,,3,1,garibaldireds
20210425-M-Barcelona-F-Rafael_Nadal-Stefanos_Tsitsipas,p_a415a93b,p_96b5e7e6,20210425,Barcelona,F,3pm,Centre,Clay,Carlos Bernardes,3,1,Edo
20210423-M-Barcelona-QF-Andrey_Rublev-Jannik_Sinner,p_9165dd54,p_e8cf3b2c,20210423,Barcelona,QF,12:40:00,Nadal,Clay,,3,1,Ludo
20210417-M-Monte_Carlo_Masters-SF-Stefanos_Tsitsipas-Daniel_Evans,p_96b5e7e6,p_7cdc68e1,20210417,Monte Carlo Masters,SF,,,Clay,,3,1,garibaldireds
20210415-M-Orlando_CH-R16-Aleksandar_Kovacevic-Christian_Harrison,p_033224ae,p_0968573b,20210415,Orlando CH,R16,10:00 AM,,Hard,,3,1,Mathias
20210415-M-Monte_Carlo_Masters-R16-Novak_Djokovic-Daniel_Evans,p_07e43d13,p_7cdc68e1,20210415,Monte Carlo Masters,R16,13:15,Court Rainier III,Clay,Aurelie Tourte,3,1,Zindaras
20210414-M-Split_CH-R16-Filip_Horansky-Thanasi_Kokkinakis,p_1012d5a8,p_22dd2494,20210414,Split CH,R16,,,Clay,,3,1,Florian Koch
20210414-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Daniel_Evans,p_92ed4e4e,p_7cdc68e1,20210414,Monte Carlo Masters,R32,1:15 PM,Court des Princes,Clay,Manuel Messina,3,1,Carrie
20210413-M-Monte_Carlo_Masters-R64-Lucas_Catarina-Salvatore_Caruso,p_a334519c,p_f9a22c10,20210413,Monte Carlo Masters,R64,,9,Clay,Scott Noble,3,1,Zindaras
20210404-M-Miami_Masters-F-Hubert_Hurkacz-Jannik_Sinner,p_92ed4e4e,p_e8cf3b2c,20210404,Miami Masters,F,1pm,Grandstand,Hard,Renaud Lichtenstein,3,1,Edo
20210402-M-Miami_Masters-SF-Jannik_Sinner-Roberto_Bautista_Agut,p_e8cf3b2c,p_6ba2961d,20210402,Miami Masters,SF,3pm,Grandstand,Hard,Adel Nour,3,1,Edo
20210402-M-Miami_Masters-SF-Hubert_Hurkacz-Andrey_Rublev,p_92ed4e4e,p_9165dd54,20210402,Miami Masters,SF,7pm,Centre,Hard,Nacho Forcadell,3,1,Edo
20210331-M-Miami_Masters-R16-Marin_Cilic-Andrey_Rublev,p_2663fec8,p_9165dd54,20210331,Miami Masters,R16,,Grandstand,Hard,,3,1,Ludo
20210330-M-Miami_Masters-R16-Jannik_Sinner-Emil_Ruusuvuori,p_e8cf3b2c,p_996c3cc7,20210330,Miami Masters,R16,,1,Hard,,3,1,garibaldireds
20210330-M-Miami_Masters-R16-Hubert_Hurkacz-Milos_Raonic,p_92ed4e4e,p_7aa0e95d,20210330,Miami Masters,R16,3:40 PM,1,Hard,Mohamed Lahyani,3,1,Carrie
20210330-M-Miami_Masters-R16-Daniil_Medvedev-Francis_Tiafoe,p_3ebad92b,p_1f997fba,20210330,Miami_Masters,R16,,,Hard,,,,Ludo
20210329-M-Miami_Masters-R32-Marton_Fucsovics-Andrey_Rublev,p_be904057,p_9165dd54,20210329,Miami Masters,R32,,Grandstand,Hard,,3,1,Ludo
20210329-M-Miami_Masters-R32-Marin_Cilic-Lorenzo_Musetti,p_2663fec8,p_d1739620,20210329,Miami Masters,R32,11:10:00,Butch Bucholz,Hard,,3,1,Ludo
20210329-M-Miami_Masters-R32-Hubert_Hurkacz-Denis_Shapovalov,p_92ed4e4e,p_ffc2c43f,20210329,Miami Masters,R32,1:45 PM,Butch Buchholz,Hard,Adel Nour,3,1,Carrie
20210328-M-Miami_Masters-R64-Andrey_Rublev-Tennys_Sandgren,p_9165dd54,p_25cb5ed1,20210328,Miami Masters,R64,,Grandstand,Hard,,3,1,Ludo
20210328-M-Lille_CH-F-Gregoire_Barrere-Zizou_Bergs,p_a8eb59a5,p_556904db,20210328,Lille CH,F,16:10,Centre,Hard,,3,1,Zindaras
20210327-M-Miami_Masters-R64-Milos_Raonic-Jordan_Thompson,p_7aa0e95d,p_3d75f833,20210327,Miami Masters,R64,10:10:00,2,Hard,Joshua Brace,3,1,Ludo
20210327-M-Miami_Masters-R64-Hubert_Hurkacz-Denis_Kudla,p_92ed4e4e,p_bac76ba2,20210327,Miami Masters,R64,12:25 PM,2,Hard,Kelly Thomson,3,1,Carrie
20210327-M-Miami_Masters-R64-Aslan_Karatsev-Mikhail_Kukushkin,p_23479edd,p_2ca83496,20210327,Miami Masters,R64,13:30:00,4,Hard,Simon Cannavan,3,1,Ludo
20210326-M-Miami_Masters-R64-Alexei_Popyrin-Reilly_Opelka,p_54181a79,p_9f58c081,20210326,Miami Masters,R64,,1,Hard,,3,1,Ludo
20210324-M-Miami_Masters-R128-Carlos_Alcaraz-Emil_Ruusuvuori,p_bd725038,p_996c3cc7,20210324,Miami Masters,R128,8:00 PM,1,Hard,,3,1,BG
20210322-M-Miami_Masters-R64-Karen_Khachanov-Yannick_Hanfmann,p_81e26dec,p_811d9c7f,20210322,Miami Masters,R64,,2,Hard,,3,1,Angel Moreno
20210320-M-Acapulco-SF-Stefanos_Tsitsipas-Lorenzo_Musetti,p_96b5e7e6,p_d1739620,20210320,Acapulco,SF,11pm,Estadio,Hard,Fergus Murphy,3,1,Edo
20210320-M-Acapulco-F-Stefanos_Tsitsipas-Alexander_Zverev,p_96b5e7e6,p_3585d054,20210320,Acapulco,F,,,Hard,Greg Allensworth,3,1,garibaldireds
20210319-M-Acapulco-QF-Lorenzo_Musetti-Grigor_Dimitrov,p_d1739620,p_9e22087a,20210319,Acapulco,QF,11pm,Estadio,Hard,,3,1,Edo
20210318-M-Acapulco-R16-Stefanos_Tsitsipas-John_Isner,p_96b5e7e6,p_5de8c068,20210318,Acapulco,R16,,Stadium,Hard,,3,1,garibaldireds
20210318-M-Acapulco-R16-Grigor_Dimitrov-Miomir_Kecmanovic,p_9e22087a,p_55fefc53,20210318,Acapulco,R16,,Grandstand,Hard,,3,1,garibaldireds
20210317-M-Dubai-R16-Taylor_Fritz-Andrey_Rublev,p_3e0cd905,p_9165dd54,20210317,Dubai,R16,21:15:00,Centre,Hard,,3,1,Ludo
20210317-M-Dubai-R16-Hubert_Hurkacz-Denis_Shapovalov,p_92ed4e4e,p_ffc2c43f,20210317,Dubai,R16,2:10 PM,Centre,Hard,Isabell Seefried,3,1,Carrie
20210317-M-Acapulco-R32-Stefanos_Tsitsipas-Benoit_Paire,p_96b5e7e6,p_e7c4572a,20210317,Acapulco,R32,,Stadium,Hard,Fergus Murphy,3,1,garibaldireds
20210317-M-Acapulco-R32-Casper_Ruud-Daniel_Elahi_Galan,p_6f22c6ae,p_4e246920,20210317,Acapulco,R32,,3,Hard,,3,1,garibaldireds
20210316-M-Dubai-R32-Hubert_Hurkacz-Richard_Gasquet,p_92ed4e4e,p_5fdf0504,20210316,Dubai,R32,1:10 PM,1,Hard,Ahmed Youssef,3,1,Carrie
20210316-M-Dubai-R32-Denis_Shapovalov-Jan_Lennard_Struff,p_ffc2c43f,p_a8ea60fb,20210316,Dubai,R32,14:10:00,Centre,Hard,,3,1,Ludo
20210315-M-Dubai-R64-Marco_Cecchinato-Richard_Gasquet,p_c2fbd964,p_5fdf0504,20210315,Dubai,R64,,,Hard,,3,1,Ludo
20210312-M-Doha-SF-Roberto_Bautista_Agut-Andrey_Rublev,p_6ba2961d,p_9165dd54,20210312,Doha,SF,,,Hard,,3,1,Ludo
20210310-M-Doha-R16-Roger_Federer-Daniel_Evans,p_e7103823,p_7cdc68e1,20210310,Doha,R16,18:20,Centre Court,Hard,Mohamed Lahyani,3,1,Zindaras
20210307-M-Rotterdam-F-Andrey_Rublev-Marton_Fucsovics,p_9165dd54,p_be904057,20210307,Rotterdam,F,3pm,Centre,Hard,Fergus Murphy,3,1,Edo
20210305-M-Rotterdam-QF-Borna_Coric-Kei_Nishikori,p_7a4d1b39,p_972a440c,20210305,Rotterdam,QF,20:35,Centre,Hard,Christian Rask,3,1,Zindaras
20210304-M-Rotterdam-R16-Stefanos_Tsitsipas-Hubert_Hurkacz,p_96b5e7e6,p_92ed4e4e,20210304,Rotterdam,R16,3:10 PM,Centre,Hard,Christian Rask,3,1,Carrie
20210304-M-Rotterdam-R16-Marton_Fucsovics-Alejandro_Davidovich_Fokina,p_be904057,p_d9e1d790,20210304,Rotterdam,R16,21:10,Centre Court,Hard,Arnaud Gabas,3,1,Zindaras
20210303-M-Rotterdam-R32-Alexander_Bublik-Alexander_Zverev,p_11fc2fc7,p_3585d054,20210303,Rotterdam,R32,11:10:00,Centre,Hard,Fergus Murphy,3,1,Ludo
20210303-M-Rotterdam-R16-Andy_Murray-Andrey_Rublev,p_6b509c58,p_9165dd54,20210303,Rotterdam,R16,19:40:00,Centre,Hard,,3,1,Ludo
20210302-M-Rotterdam-R32-Stan_Wawrinka-Karen_Khachanov,p_b96681d0,p_81e26dec,20210302,Rotterdam,R32,14:40:00,Centre,Hard,F.Murphy,3,1,Ludo
20210302-M-Rotterdam-R32-Hubert_Hurkacz-Adrian_Mannarino,p_92ed4e4e,p_fee56aaa,20210302,Rotterdam,R32,1:05 PM,1,Hard,Ruth Concas,3,1,Carrie
20210302-M-Rotterdam-R16-John_Millman-Alex_De_Minaur,p_13ff5b1a,p_2d990e48,20210302,Rotterdam,R16,11:10,Centre,Hard,Christian Rask,3,1,Zindaras
20210301-M-Rotterdam-R32-Felix_Auger_Aliassime-Kei_Nishikori,p_bb6469ce,p_972a440c,20210301,Rotterdam,R32,14:40:00,Centre,Hard,,3,1,Ludo
20210301-M-Rotterdam-R32-Andy_Murray-Robin_Haase,p_6b509c58,p_8771c5ef,20210301,Rotterdam,R32,19:40,Centre Court,Hard,Fergus Murphy,3,1,Zindaras
20210228-M-Singapore-F-Alexei_Popyrin-Alexander_Bublik,p_54181a79,p_11fc2fc7,20210228,Singapore,F,,Centre,Hard,Adel Nour,3,1,Zindaras
20210225-M-Montpellier-R16-Hubert_Hurkacz-Alejandro_Davidovich_Fokina,p_92ed4e4e,p_d9e1d790,20210225,Montpellier,R16,1:10 PM,Dominguez,Hard,Arnaud Gabas,3,1,Carrie
20210224-M-Cordoba-R16-Federico_Coria-Francisco_Cerundolo,p_8851ceba,p_d96c9cb1,20210224,Cordoba,R16,6:10 PM,Cancha Central,Clay,Rafael Maia,3,1,Carrie
20210221-M-Australian_Open-F-Novak_Djokovic-Daniil_Medvedev,p_07e43d13,p_3ebad92b,20210221,Australian Open,F,7pm,Rod Laver Arena,Hard,Nico Helwerth,5,A,Edo
20210219-M-Australian_Open-SF-Stefanos_Tsitsipas-Daniil_Medvedev,p_96b5e7e6,p_3ebad92b,20210219,Australian Open,SF,7:30 PM,Rod Laver Arena,Hard,James Keothavong,3,A,ojustino
20210217-M-Australian_Open-QF-Rafael_Nadal-Stefanos_Tsitsipas,p_a415a93b,p_96b5e7e6,20210217,Australian Open,QF,7.30pm,Rod Laver Arena,Hard,Damien Dumusois,5,A,Edo
20210215-M-Australian_Open-QF-Grigor_Dimitrov-Aslan_Karatsev,p_9e22087a,p_23479edd,20210215,Australian Open,QF,,,Hard,,5,A,ARosenquist
20210213-M-Australian_Open-R32-Karen_Khachanov-Matteo_Berrettini,p_81e26dec,p_fa68f92c,20210213,Australian Open,R32,17:25:00,Melbourne Arena,Hard,,5,1,Ludo
20210212-M-Australian_Open-R32-Novak_Djokovic-Taylor_Fritz,p_07e43d13,p_3e0cd905,20210212,Australian Open,R32,,Rod Laver Arena,Hard,,5,1,Isaac
20210212-M-Australian_Open-R32-Dominic_Thiem-Nick_Kyrgios,p_2f1142d6,p_5c9375b2,20210212,Australian Open,R32,19:20,John Cain Arena,Hard,Damien Dumusois,5,A,Zindaras
20210212-M-Australian_Open-R32-Andrey_Rublev-Feliciano_Lopez,p_9165dd54,p_085c9cb5,20210212,Australian Open,R32,,,Hard,,5,A,ARosenquist
20210211-M-Australian_Open-R64-Stefanos_Tsitsipas-Thanasi_Kokkinakis,p_96b5e7e6,p_22dd2494,20210211,Australian Open,R64,14:55,Rod Laver Arena,Hard,Renaud Lichtenstein,5,A,Zindaras
20210211-M-Australian_Open-R64-Lorenzo_Sonego-Feliciano_Lopez,p_5bbad460,p_085c9cb5,20210211,Australian Open,R64,,7,Hard,Timothee Mevel,5,A,Zindaras
20210211-M-Australian_Open-R64-Daniil_Medvedev-Roberto_Carballes_Baena,p_3ebad92b,p_91c0b35c,20210211,Australian Open,R64,11:25:00,,Hard,,3,1,Ludo
20210210-M-Australian_Open-R64-Stan_Wawrinka-Marton_Fucsovics,p_b96681d0,p_be904057,20210210,Australian Open,R64,,,Hard,,5,A,ARosenquist
20210210-M-Australian_Open-R64-Novak_Djokovic-Francis_Tiafoe,p_07e43d13,p_1f997fba,20210210,Australian_Open,R64,,,Hard,,,,ojustino
20210209-M-Australian_Open-R128-Vasek_Pospisil-Daniil_Medvedev,p_e058721e,p_3ebad92b,20210209,Australian Open,R128,,MCA,Hard,Carlos Ramos,5,1,Ludo
20210209-M-Australian_Open-R128-Robin_Haase-Filip_Krajinovic,p_8771c5ef,p_4530e03d,20210209,Australian Open,R128,,12,Hard,,5,A,Zindaras
20210209-M-Australian_Open-R128-Hubert_Hurkacz-Mikael_Ymer,p_92ed4e4e,p_bd2b8c70,20210209,Australian Open,R128,11:10,5,Hard,Timothee Mevel,5,A,Zindaras
20210209-M-Australian_Open-R128-Feliciano_Lopez-Li_Tu,p_085c9cb5,p_af2382b9,20210209,Australian Open,R128,,7,Hard,Scott Moore,5,A,Zindaras
20210209-M-Australian_Open-R128-Carlos_Alcaraz-Botic_Van_De_Zandschulp,p_bd725038,p_21ff5c6b,20210209,Australian Open,R128,,17,Hard,Timo Janzen,5,A,Zindaras
20210208-M-Australian_Open-R128-Jannik_Sinner-Denis_Shapovalov,p_e8cf3b2c,p_ffc2c43f,20210208,Australian Open,R128,20:55,Margaret Court Arena,Hard,Nico Helwerth,5,A,Zindaras
20210208-M-Australian_Open-R128-Elias_Ymer-Diego_Schwartzman,p_31af60e0,p_12d0f5b0,20210208,Australian Open,R128,,7,Hard,,5,A,Zindaras
20210208-M-Australian_Open-R128-Egor_Gerasimov-Benoit_Paire,p_87712268,p_e7c4572a,20210208,Australian Open,R128,,8,Hard,Jaume Campistol,5,A,ojustino
20210206-M-ATP_Cup-SF-Matteo_Berrettini-Roberto_Bautista_Agut,p_fa68f92c,p_6ba2961d,20210206,ATP Cup,SF,,,Hard,,3,1,Ludo
20210206-M-ATP_Cup-SF-Andrey_Rublev-Jan_Lennard_Struff,p_9165dd54,p_a8ea60fb,20210206,ATP Cup,SF,,,Hard,,3,1,Ludo
20210205-M-Great_Ocean_Road_Open-QF-Karen_Khachanov-Botic_Van_De_Zandschulp,p_81e26dec,p_21ff5c6b,20210205,Great Ocean Road Open,QF,,,Hard,,3,1,Zindaras
20210205-M-ATP_Cup-RR-Nicolas_Mahut-Dennis_Novak,p_6d96ffcc,p_8b7432cd,20210205,ATP Cup,RR,18:35,Rod Laver Arena,Hard,Mohamed Lahyani,3,1,Zindaras
20210204-M-Great_Ocean_Road_Open-R16-Reilly_Opelka-Botic_Van_De_Zandschulp,p_9f58c081,p_21ff5c6b,20210204,Great Ocean Road Open,R16,,14,Hard,,3,1,Zindaras
20210203-M-ATP_Cup-RR-Andrey_Rublev-Yoshihito_Nishioka,p_9165dd54,p_c0d88e96,20210203,ATP Cup,RR,,,Hard,,3,1,Ludo
20210202-M-Great_Ocean_Road_Open-R64-Tristan_Schoolkate-Botic_Van_De_Zandschulp,p_3ddd8c65,p_21ff5c6b,20210202,Great Ocean Road Open,R64,,6,Hard,Manuel Absolu,3,1,Zindaras
20210202-M-ATP_Cup-RR-Dominic_Thiem-Matteo_Berrettini,p_2f1142d6,p_fa68f92c,20210202,ATP Cup,RR,,,Hard,,3,1,Ludo
20210202-M-ATP_Cup-RR-Andrey_Rublev-Guido_Pella,p_9165dd54,p_2e149548,20210202,ATP Cup,RR,,,Hard,,3,1,Ludo
20210113-M-Antalya-F-Alex_De_Minaur-Alexander_Bublik,p_2d990e48,p_11fc2fc7,20210113,Antalya,F,,Centre,Hard,,3,1,Zindaras
20210111-M-Delray_Beach-QF-Hubert_Hurkacz-Roberto_Quiroz,p_92ed4e4e,p_2dae7032,20210111,Delray Beach,QF,2:40 PM,Stadium,Hard,Greg Allensworth,3,1,Carrie
20210110-M-Delray_Beach-R16-Daniel_Elahi_Galan-Hubert_Hurkacz,p_4e246920,p_92ed4e4e,20210110,Delray Beach,R16,12:40 PM,Stadium,Hard,Roger Pennington,3,1,Carrie
20201206-M-Campinas_CH-F-Roberto_Carballes_Baena-Francisco_Cerundolo,p_91c0b35c,p_d96c9cb1,20201206,Campinas CH,F,,Center,Clay,,3,1,ARosenquist
