match_id,Player 1,Player 2,Pl 1 hand,Pl 2 hand,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by
20221025-M-Basel-R32-Roberto_Bautista_Agut-Laslo_Djere,Roberto Bautista Agut,Laslo Djere,R,R,20221025,Basel,R32,,,Hard,,3,1,Ludo
20221025-M-Basel-R32-Casper_Ruud-Stan_Wawrinka,Casper Ruud,Stan Wawrinka,R,R,20221025,Basel,R32,,,Hard,,3,1,Ludo
20221024-M-Basel-R32-Carlos_Alcaraz-Jack_Draper,Carlos Alcaraz,Jack Draper,R,L,20221024,Basel,R32,7:50 PM,Centre,Hard,D. Dumusois,3,1,BG
20221024-M-Basel-R32-Brandon_Nakashima-David_Goffin,Brandon Nakashima,David Goffin,R,R,20221024,Basel,R32,3:50 PM,Centre,Hard,I. Seefried ,3,1,BG
20221024-M-Basel-R32-Alexander_Bublik-Aslan_Karatsev,Alexander Bublik,Aslan Karatsev,R,R,20221024,Basel,R32,,,Hard,,3,1,Ludo
20221023-M-Vilnius_CH-F-Cem_Ilkel-Mattia_Bellucci,Cem Ilkel,Mattia Bellucci,R,L,20221023,Vilnius CH,F,,,Hard,,3,1,Shreyas
20221022-M-Vilnius_CH-SF-Viktor_Durasovic-Mattia_Bellucci,Viktor Durasovic,Mattia Bellucci,R,L,20221022,Vilnius CH,SF,,Centre,Hard,,3,1,Shreyas
20221022-M-Stockholm-SF-Emil_Ruusuvuori-Stefanos_Tsitsipas,Emil Ruusuvuori,Stefanos Tsitsipas,R,R,20221022,Stockholm,SF,,,Hard,,3,1,Isaac
20221022-M-Antwerp-SF-Sebastian_Korda-Dominic_Thiem,Sebastian Korda,Dominic Thiem,R,R,20221022,Antwerp,SF,,Center,Hard,R. Andrei,3,1,BG
20221021-M-Naples-QF-Taro_Daniel-Matteo_Berrettini,Taro Daniel,Matteo Berrettini,R,R,20221021,Naples,QF,,,Hard,,3,1,Ludo
20221021-M-Antwerp-QF-Hubert_Hurkacz-Dominic_Thiem,Hubert Hurkacz,Dominic Thiem,R,R,20221021,Antwerp,QF,,Center,Hard,F. Murphy,3,1,BG
20221020-M-Antwerp-R16-Dominic_Thiem-Francisco_Cerundolo,Dominic Thiem,Francisco Cerundolo,R,R,20221020,Antwerp,R16,,Center,Hard,G. Allensworth,3,1,BG
20221019-M-Naples-R32-Nicolas_Jarry-Roberto_Carballes_Baena,Nicolas Jarry,Roberto Carballes Baena,R,R,20221019,Naples,R32,,,Hard,,3,1,Ludo
20221019-M-Antwerp-R32-Dominic_Thiem-Michael_Geerts,Dominic Thiem,Michael Geerts,R,R,20221019,Antwerp,R32,19:10,Center Court,Hard,Adel Nour,3,1,Zindaras
20221018-M-Naples_CH-R32-Taro_Daniel-Pedro_Martinez,Taro Daniel,Pedro Martinez,R,R,20221018,Naples CH,R32,,,Hard,,3,1,Shreyas
20221018-M-Antwerp-R32-David_Goffin-Gilles_Arnaud_Bailly,David Goffin,Gilles Arnaud Bailly,R,R,20221018,Antwerp,R32,20:10,Center Court,Hard,Fergus Merphy,3,1,Zindaras
20221016-M-Ortisei_CH-R16-Antoine_Escoffier-Mattia_Bellucci,Antoine Escoffier,Mattia Bellucci,R,L,20221016,Ortisei CH,R16,,,Hard,,3,1,Shreyas
20221016-M-Ismaning_CH-F-Max_Hans_Rehberg-Quentin_Halys,Max Hans Rehberg,Quentin Halys,R,R,20221016,Ismaning CH,F,14:10,Centre,Hard,,3,1,Zindaras
20221015-M-Gijon-SF-Andrey_Rublev-Dominic_Thiem,Andrey Rublev,Dominic Thiem,R,R,20221015,Gijon,SF,,Central,Hard,A. Gabas ,3,1,BG
20221015-M-Florence-SF-Mikael_Ymer-J_J_Wolf,Mikael Ymer,J J Wolf,R,R,20221015,Florence,SF,16:10,Centrale,Hard,Ruth Concas,3,1,Zindaras
20221014-M-Gijon-QF-Francisco_Cerundolo-Dominic_Thiem,Francisco Cerundolo,Dominic Thiem,R,R,20221014,Gijon,QF,,Central,Hard,P. Rodriguez,3,1,BG
20221012-M-Gijon-R16-Marcos_Giron-Dominic_Thiem,Marcos Giron,Dominic Thiem,R,R,20221012,Gijon,R16,,Central,Hard,M. Lahyani,3,1,BG
20221012-M-Florence-R16-Roberto_Carballes_Baena-Matteo_Berrettini,Roberto Carballes Baena,Matteo Berrettini,R,R,20221012,Florence,R16,17:35,Centrale,Hard,Richard Haigh,3,1,Zindaras
20221011-M-Gijon-R32-Andy_Murray-Alejandro_Davidovich_Fokina,Andy Murray,Alejandro Davidovich Fokina,R,R,20221011,Gijon,R32,16:40,Central,Hard,Mohamed Lahyani,3,1,Zindaras
20221011-M-Florence-R32-Mikael_Ymer-Tim_Van_Rijthoven,Mikael Ymer,Tim Van Rijthoven,R,R,20221011,Florence,R32,,Centrale,Hard,Ruth Concas,3,1,Tom T
20221010-M-Gijon-R32-Tommy_Paul-Martin_Landaluce,Tommy Paul,Martin Landaluce,R,R,20221010,Gijon,R32,19:00,Central,Hard,Mohamed Lahyani,3,1,Zindaras
20221010-M-Gijon-R32-Joao_Sousa-Dominic_Thiem,Joao Sousa,Dominic Thiem,R,R,20221010,Gijon,R32,,Central,Hard,A. Gabas,3,1,BG
20221009-M-Mouilleron_CH-F-Vasek_Pospisil-Jelle_Sels,Vasek Pospisil,Jelle Sels,R,R,20221009,Mouilleron CH,F,15:15,,Hard,,3,1,Zindaras
20221009-M-Astana-F-Novak_Djokovic-Stefanos_Tsitsipas,Novak Djokovic,Stefanos Tsitsipas,R,R,20221009,Astana,F,,Center,Hard,,3,1,Isaac
20221008-M-Tokyo-SF-Taylor_Fritz-Denis_Shapovalov,Taylor Fritz,Denis Shapovalov,R,L,20221008,Tokyo,SF,,,Hard,,3,1,Ludo
20221008-M-Astana-SF-Novak_Djokovic-Daniil_Medvedev,Novak Djokovic,Daniil Medvedev,R,R,20221008,Astana,SF,,Centre,Hard,Adel Nour,3,1,Mason
20221007-M-Tokyo-QF-Pedro_Martinez-Soon_Woo_Kwon,Pedro Martinez,Soon Woo Kwon,R,R,20221007,Tokyo,QF,,,Hard,,3,1,Shreyas
20221007-M-Tokyo-QF-Denis_Shapovalov-Borna_Coric,Denis Shapovalov,Borna Coric,L,R,20221007,Tokyo,QF,,,Hard,,3,1,Ludo
20221007-M-Astana-QF-Roberto_Bautista_Agut-Daniil_Medvedev,Roberto Bautista Agut,Daniil Medvedev,R,R,20221007,Astana,QF,,,Hard,,3,1,Ludo
20221007-M-Astana-QF-Novak_Djokovic-Karen_Khachanov,Novak Djokovic,Karen Khachanov,R,R,20221007,Astana,QF,,,Hard,,3,1,Isaac
20221007-M-Astana-QF-Hubert_Hurkacz-Stefanos_Tsitsipas,Hubert Hurkacz,Stefanos Tsitsipas,R,R,20221007,Astana,QF,3:10 PM,Center,Hard,Adel Nour,3,1,Carrie
20221007-M-Astana-QF-Andrey_Rublev-Adrian_Mannarino,Andrey Rublev,Adrian Mannarino,R,L,20221007,Astana,QF,,,Hard,,3,1,Ludo
20221007-M-Alicante_CH-QF-Dimitar_Kuzmanov-Fabian_Marozsan,Dimitar Kuzmanov,Fabian Marozsan,R,R,20221007,Alicante CH,QF,,Centre Court,Hard,,3,1,Shreyas
20221006-M-Tokyo-R16-Rio_Noguchi-Denis_Shapovalov,Rio Noguchi,Denis Shapovalov,R,L,20221006,Tokyo,R16,,,Hard,,3,1,Ludo
20221006-M-Astana-R16-Novak_Djokovic-Botic_Van_De_Zandschulp,Novak Djokovic,Botic Van De Zandschulp,R,R,20221006,Astana,R16,18:10,Center,Hard,Mohamed Lahyani,3,1,Zindaras
20221006-M-Astana-R16-Alexander_Bublik-Hubert_Hurkacz,Alexander Bublik,Hubert Hurkacz,R,R,20221006,Astana,R16,3:55 PM,Center,Hard,Adel Nour,3,1,Carrie
20221005-M-Tokyo-R32-Steve_Johnson-Denis_Shapovalov,Steve Johnson,Denis Shapovalov,R,L,20221005,Tokyo,R32,,,Hard,,3,1,Ludo
20221005-M-Tokyo-R16-Jaume_Munar-Pedro_Martinez,Jaume Munar,Pedro Martinez,R,R,20221005,Tokyo,R16,,Ariake Coliseum,Hard,,3,1,Shreyas
20221005-M-Astana-R32-Cristian_Garin-Novak_Djokovic,Cristian Garin,Novak Djokovic,R,R,20221005,Astana,R32,,,Hard,,3,1,Isaac
20221005-M-Astana-R16-Luca_Nardi-Stefanos_Tsitsipas,Luca Nardi,Stefanos Tsitsipas,R,R,20221005,Astana,R16,19:30,Center,Hard,Carlos Ramos,3,1,Zindaras
20221004-M-Astana-R32-Maxime_Cressy-Karen_Khachanov,Maxime Cressy,Karen Khachanov,R,R,20221004,Astana,R32,,,Hard,,3,1,Ludo
20221004-M-Astana-R32-David_Goffin-Carlos_Alcaraz,David Goffin,Carlos Alcaraz,R,R,20221004,Astana,R32,,,Hard,,3,1,Ludo
20221003-M-Tokyo-R32-Alexei_Popyrin-Pedro_Martinez,Alexei Popyrin,Pedro Martinez,R,R,20221003,Tokyo,R32,,,Hard,,3,1,Shreyas
20221003-M-Astana-R32-Francisco_Cerundolo-Hubert_Hurkacz,Francisco Cerundolo,Hubert Hurkacz,R,R,20221003,Astana,R32,,,Hard,,3,1,Ludo
20221002-M-Tel_Aviv-F-Novak_Djokovic-Marin_Cilic,Novak Djokovic,Marin Cilic,R,R,20221002,Tel Aviv,F,18:40,Centre,Hard,Nacho Forcadell,3,1,Zindaras
20221001-M-Sofia-SF-Jannik_Sinner-Holger_Rune,Jannik Sinner,Holger Rune,R,R,20221001,Sofia,SF,,Centre,Hard,I. Seefried,3,1,BG
20221001-M-Seoul-SF-Jenson_Brooksby-Denis_Shapovalov,Jenson Brooksby,Denis Shapovalov,R,L,20221001,Seoul,SF,,,Hard,,3,1,Ludo
20220930-M-Tel_Aviv-QF-Maxime_Cressy-Constant_Lestienne,Maxime Cressy,Constant Lestienne,R,R,20220930,Tel Aviv,QF,,Centre,Hard,Nacho Forcadell,3,1,Zindaras
20220930-M-Seoul-QF-Radu_Albot-Denis_Shapovalov,Radu Albot,Denis Shapovalov,R,R,20220930,Seoul,QF,,,Hard,,3,1,Ludo
20220930-M-Seoul-QF-Casper_Ruud-Yoshihito_Nishioka,Casper Ruud,Yoshihito Nishioka,R,L,20220930,Seoul,QF,,,Hard,,3,1,Ludo
20220929-M-Tel_Aviv-R16-Novak_Djokovic-Pablo_Andujar,Novak Djokovic,Pablo Andujar,R,R,20220929,Tel Aviv,R16,,,Hard,,3,1,Isaac
20220929-M-Sofia-R16-Ugo_Humbert-Jan_Lennard_Struff,Ugo Humbert,Jan Lennard Struff,L,R,20220929,Sofia,R16,,,Hard,,3,1,Ludo
20220929-M-Seoul-R16-Nicolas_Jarry-Casper_Ruud,Nicolas Jarry,Casper Ruud,R,R,20220929,Seoul,R16,,,Hard,Carlos Bernardes,3,1,Ludo
20220929-M-Seoul-R16-Jenson_Brooksby-Soon_Woo_Kwon,Jenson Brooksby,Soon Woo Kwon,R,R,20220929,Seoul,R16,,Center,Hard,F. Murphy,3,1,BG
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,Corentin Moutet,Adrian Andreev,L,R,20220929,Orleans CH,R16,,,Hard,,3,1,Zindaras
20220928-M-Tel_Aviv-R16-Sebastian_Korda-Maxime_Cressy,Sebastian Korda,Maxime Cressy,R,R,20220928,Tel Aviv,R16,,,Hard,,3,1,Ludo
20220928-M-Tel_Aviv-R16-Marin_Cilic-Dominic_Thiem,Marin Cilic,Dominic Thiem,R,R,20220928,Tel Aviv,R16,,Centre,Hard,N. Forcadell ,3,1,BG
20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel,Emilio Gomez,Taro Daniel,R,R,20220928,Seoul,R32,12:10,Center,Hard,Alessandro Germani,3,1,Zindaras
20220927-M-Tel_Aviv-R32-Tomas_Martin_Etcheverry-Aslan_Karatsev,Tomas Martin Etcheverry,Aslan Karatsev,R,R,20220927,Tel Aviv,R32,1:50 PM,Centre Court,Hard,Christian Rask,3,1,Carrie
20220926-M-Tel_Aviv-R32-Dominic_Thiem-Laslo_Djere,Dominic Thiem,Laslo Djere,R,R,20220926,Tel Aviv,R32,,Centre,Hard,T. Janzen,3,1,BG
20220926-M-Seoul-R32-Aleksandar_Kovacevic-Miomir_Kecmanovic,Aleksandar Kovacevic,Miomir Kecmanovic,R,R,20220926,Seoul,R32,,Center,Hard,Fergus Murphy,3,1,Zindaras
20220925-M-Metz-F-Lorenzo_Sonego-Alexander_Bublik,Lorenzo Sonego,Alexander Bublik,R,R,20220925,Metz,F,15:40,Dominguez,Hard,Arnaud Gabas,3,1,Zindaras
20220925-M-Laver_Cup-RR-Felix_Auger_Aliassime-Novak_Djokovic,Felix Auger Aliassime,Novak Djokovic,R,R,20220925,Laver Cup,RR,,,Hard,,3,1,Isaac
20220924-M-Metz-SF-Lorenzo_Sonego-Hubert_Hurkacz,Lorenzo Sonego,Hubert Hurkacz,R,R,20220924,Metz,SF,1:10 PM,Dominguez,Hard,Arnaud Gabas,3,1,Carrie
20220923-M-San_Diego-QF-Daniel_Elahi_Galan-Brandon_Nakashima,Daniel Elahi Galan,Brandon Nakashima,R,R,20220923,San Diego ,QF,,Barnes,Hard,S. Cannavan,3,1,BG
20220923-M-Metz-QF-Hubert_Hurkacz-Arthur_Rinderknech,Hubert Hurkacz,Arthur Rinderknech,R,R,20220923,Metz,QF,3:00 PM,Dominguez,Hard,Isabell Seefried,3,1,Carrie
20220922-M-San_Diego-R16-Mackenzie_Mcdonald-Jenson_Brooksby,Mackenzie Mcdonald,Jenson Brooksby,R,R,20220922,San Diego,R16,,Barnes,Hard,J. Pinoargote,3,1,BG
20220922-M-Metz-R16-Hubert_Hurkacz-Dominic_Thiem,Hubert Hurkacz,Dominic Thiem,R,R,20220922,Metz,R16,,Dominguez ,Hard,M. Absolu,3,1,BG
20220922-M-Metz-R16-Daniil_Medvedev-Stan_Wawrinka,Daniil Medvedev,Stan Wawrinka,R,R,20220922,Metz,R16,18:15,Dominguez,Hard,Renaud Lichtenstein,3,1,Zindaras
20220921-M-Metz-R32-Richard_Gasquet-Dominic_Thiem,Richard Gasquet,Dominic Thiem,R,R,20220921,Metz,R32,,Dominguez,Hard,M. Messina,3,1,BG
20220920-M-Metz-R32-David_Goffin-Gilles_Simon,David Goffin,Gilles Simon,R,R,20220920,Metz,R32,18:10,Dominguez,Hard,,3,1,Zindaras
20220918-M-Rennes_CH-F-Ugo_Humbert-Dominic_Thiem,Ugo Humbert,Dominic Thiem,L,R,20220918,Rennes CH,F,,,Hard,,3,1,Zindaras
20220918-M-Davis_Cup_Finals-RR-Andy_Murray-Dmitry_Popko,Andy Murray,Dmitry Popko,R,R,20220918,Davis Cup Finals,RR,14:20,Emirates Arena Glasgow,Hard,Jaume Campistol,3,1,Zindaras
20220916-M-Davis_Cup_Finals-RR-Tallon_Griekspoor-Daniel_Evans,Tallon Griekspoor,Daniel Evans,R,R,20220916,Davis Cup Finals,RR,15:20,,Hard,Marijana Veljovic,3,1,Zindaras
20220916-M-Davis_Cup_Finals-RR-Cameron_Norrie-Botic_Van_De_Zandschulp,Cameron Norrie,Botic Van De Zandschulp,L,R,20220916,Davis Cup Finals,RR,17:25,,Hard,Jaume Campistol,3,1,Zindaras
20220913-M-Rennes_CH-R32-Filip_Bergevi-Evan_Furness,Filip Bergevi,Evan Furness,R,R,20220913,Rennes CH,R32,,,Hard,,3,1,Zindaras
20220913-M-Rennes_CH-R32-Dominic_Thiem-Gilles_Simon,Dominic Thiem,Gilles Simon,R,R,20220913,Rennes CH,R32,,,Hard,,3,1,Zindaras
20220911-M-US_Open-F-Casper_Ruud-Carlos_Alcaraz,Casper Ruud,Carlos Alcaraz,R,R,20220911,US Open,F,3pm,Ashe,Hard,Nico Helwerth,5,A,Edo
20220910-M-Tulln_CH-F-Jozef_Kovalik-Jelle_Sels,Jozef Kovalik,Jelle Sels,R,R,20220910,Tulln CH,F,,Centre,Clay,,3,1,Zindaras
20220909-M-US_Open-SF-Frances_Tiafoe-Carlos_Alcaraz,Frances Tiafoe,Carlos Alcaraz,R,R,20220909,US Open,SF,19:35,Ashe,Hard,Eva Asderaki-Moore,5,A,Zindaras
20220907-M-US_Open-QF-Jannik_Sinner-Carlos_Alcaraz,Jannik Sinner,Carlos Alcaraz,R,R,20220907,US Open,QF,7pm,Ashe,Hard,Damien Dumusois,5,1,Edo
20220907-M-US_Open-QF-Andrey_Rublev-Frances_Tiafoe,Andrey Rublev,Frances Tiafoe,R,R,20220907,US Open,QF,,Ashe,Hard,Alison Hughes,5,A,Ludo
20220906-M-US_Open-QF-Casper_Ruud-Matteo_Berrettini,Casper Ruud,Matteo Berrettini,R,R,20220906,US Open,QF,,Ashe,Hard,Nacho Forcadell,5,A,Ludo
20220905-M-US_Open-R16-Rafael_Nadal-Frances_Tiafoe,Rafael Nadal,Frances Tiafoe,L,R,20220905,US Open,R16,14:35,Ashe,Hard,Carlos Bernardes,5,A,Zindaras
20220905-M-US_Open-R16-Nick_Kyrgios-Daniil_Medvedev,Nick Kyrgios,Daniil Medvedev,R,R,20220905,US Open,R16,,,Hard,,5,A,Ludo
20220905-M-US_Open-R16-Marin_Cilic-Carlos_Alcaraz,Marin Cilic,Carlos Alcaraz,R,R,20220905,US Open,R16,22:30,Ashe,Hard,Louise Azemar-Engzell,5,A,Zindaras
20220905-M-US_Open-R16-Jannik_Sinner-Ilya_Ivashka,Jannik Sinner,Ilya Ivashka,R,R,20220905,US Open,R16,,,Hard,,5,1,Isaac
20220905-M-US_Open-R16-Cameron_Norrie-Andrey_Rublev,Cameron Norrie,Andrey Rublev,L,R,20220905,US Open,R16,11:10,Armstrong,Hard,Katarzyna Radwan-Cho,5,A,Zindaras
20220904-M-US_Open-R16-Casper_Ruud-Corentin_Moutet,Casper Ruud,Corentin Moutet,R,L,20220904,US Open,R16,12:10 PM,Ashe,Hard,,5,1,BG
20220903-M-US_Open-R32-J_J_Wolf-Nick_Kyrgios,J J Wolf,Nick Kyrgios,R,R,20220903,US Open,R32,,Armstrong,Hard,,5,A,Ludo
20220903-M-US_Open-R32-Carlos_Alcaraz-Jenson_Brooksby,Carlos Alcaraz,Jenson Brooksby,R,R,20220903,US Open,R32,14:40,Ashe,Hard,Richard Haigh,5,A,Zindaras
20220903-M-US_Open-R32-Brandon_Nakashima-Jannik_Sinner,Brandon Nakashima,Jannik Sinner,R,R,20220903,US Open,R32,10:00 PM,Armstrong,Hard,K. Radwan-Cho ,5,A,BG
20220903-M-US_Open-R32-Andrey_Rublev-Denis_Shapovalov,Andrey Rublev,Denis Shapovalov,R,L,20220903,US Open,R32,1:45 PM,Grandstand,Hard,E. Joseph,5,A,BG
20220902-M-US_Open-R32-Andy_Murray-Matteo_Berrettini,Andy Murray,Matteo Berrettini,R,R,20220902,US Open,R32,3pm,Gregory Allensworth,Hard,James Keothavong,5,A,Edo
20220901-M-US_Open-R64-Hubert_Hurkacz-Ilya_Ivashka,Hubert Hurkacz,Ilya Ivashka,R,R,20220901,US Open,R64,7:00 PM,12,Hard,Fabio Souza,5,A,Carrie
20220831-M-US_Open-R64-Sebastian_Korda-Tommy_Paul,Sebastian Korda,Tommy Paul,R,R,20220831,US Open,R64,4:30 PM,Grandstand,Hard,A. Gabas,5,A,BG
20220831-M-US_Open-R64-Pedro_Cachin-Brandon_Holt,Pedro Cachin,Brandon Holt,R,R,20220831,US Open,R64,,12,Hard,Kader Nouni,5,A,Zindaras
20220831-M-US_Open-R64-Daniel_Elahi_Galan-Jordan_Thompson,Daniel Elahi Galan,Jordan Thompson,R,R,20220831,US Open,R64,,11,Hard,Isabell Seefried,5,A,Zindaras
20220831-M-US_Open-R64-Casper_Ruud-Tim_Van_Rijthoven,Casper Ruud,Tim Van Rijthoven,R,R,20220831,US Open,R64,16:15,17,Hard,Robert Balmforth,5,A,Zindaras
20220831-M-US_Open-R64-Botic_Van_De_Zandschulp-Corentin_Moutet,Botic Van De Zandschulp,Corentin Moutet,R,L,20220831,US Open,R64,11:10,13,Hard,Richard Haigh,5,A,Zindaras
20220830-M-US_Open-R64-Gijs_Brouwer-Lorenzo_Musetti,Gijs Brouwer,Lorenzo Musetti,L,R,20220830,US Open,R64,,10,Hard,Aline Rocha,5,A,Zindaras
20220830-M-US_Open-R128-Soon_Woo_Kwon-Fernando_Verdasco,Soon Woo Kwon,Fernando Verdasco,R,L,20220830,US Open,R128,,14,Hard,Scotty Moore,5,A,Zindaras
20220830-M-US_Open-R128-Sam_Querrey-Ilya_Ivashka,Sam Querrey,Ilya Ivashka,R,R,20220830,US Open,R128,,7,Hard,Timo Janzen,5,A,Zindaras
20220830-M-US_Open-R128-Oscar_Otte-Hubert_Hurkacz,Oscar Otte,Hubert Hurkacz,R,R,20220830,US Open,R128,5:35 PM,5,Hard,Alison Hughes,5,A,Carrie
20220830-M-US_Open-R128-Miomir_Kecmanovic-Learner_Tien,Miomir Kecmanovic,Learner Tien,R,L,20220830,US Open,R128,,8,Hard,Richard Haigh,5,A,Zindaras
20220830-M-US_Open-R128-Lorenzo_Musetti-David_Goffin,Lorenzo Musetti,David Goffin,R,R,20220830,US Open,R128,3:45 PM,12,Hard,J. Blom,5,A,BG
20220830-M-US_Open-R128-John_Isner-Federico_Delbonis,John Isner,Federico Delbonis,R,L,20220830,US Open,R128,,Grandstand,Hard,,5,A,Ludo
20220830-M-US_Open-R128-Hugo_Gaston-Alexander_Bublik,Hugo Gaston,Alexander Bublik,L,R,20220830,US Open,R128,,12,Hard,,5,A,Ludo
20220830-M-US_Open-R128-Grigor_Dimitrov-Steve_Johnson,Grigor Dimitrov,Steve Johnson,R,R,20220830,US Open,R128,,17,Hard,,5,A,Ludo
20220830-M-US_Open-R128-Gijs_Brouwer-Adrian_Mannarino,Gijs Brouwer,Adrian Mannarino,L,L,20220830,US Open,R128,16:25,8,Hard,,5,A,Zindaras
20220830-M-US_Open-R128-Benoit_Paire-Cameron_Norrie,Benoit Paire,Cameron Norrie,R,L,20220830,US Open,R128,,11,Hard,,3,1,Ludo
20220829-M-US_Open-R128-Zhizhen_Zhang-Tim_Van_Rijthoven,Zhizhen Zhang,Tim Van Rijthoven,R,R,20220829,US Open,R128,11:05,6,Hard,Richard Haigh,5,A,Zindaras
20220829-M-US_Open-R128-Tomas_Machac-Botic_Van_De_Zandschulp,Tomas Machac,Botic Van De Zandschulp,R,R,20220829,US Open,R128,,8,Hard,Greg Allensworth,5,A,Zindaras
20220829-M-US_Open-R128-Pablo_Carreno_Busta-Dominic_Thiem,Pablo Carreno Busta,Dominic Thiem,R,R,20220829,US Open,R128,3:15 PM,17,Hard,J. Keothavong,5,1,BG
20220829-M-US_Open-R128-Nuno_Borges-Ben_Shelton,Nuno Borges,Ben Shelton,R,L,20220829,US Open,R128,,10,Hard,,5,A,Zindaras
20220829-M-US_Open-R128-Nicolas_Jarry-Matteo_Berrettini,Nicolas Jarry,Matteo Berrettini,R,R,20220829,US Open,R128,,17,Hard,,5,A,Ludo
20220829-M-US_Open-R128-John_Millman-Emilio_Nava,John Millman,Emilio Nava,R,R,20220829,US Open,R128,,7,Hard,Arnaud Gabas,5,A,Zindaras
20220829-M-US_Open-R128-Andy_Murray-Francisco_Cerundolo,Andy Murray,Francisco Cerundolo,R,R,20220829,US Open,R128,11:10,Armstrong,Hard,Timo Janzen,5,A,Zindaras
20220829-M-US_Open-R128-Alejandro_Davidovich_Fokina-Yoshihito_Nishioka,Alejandro Davidovich Fokina,Yoshihito Nishioka,R,L,20220829,US Open,R128,11:00 AM,Court 10,Hard,S. Elber,5,1,BG
20220827-M-Winston_Salem-R32-James_Duckworth-Maxime_Cressy,James Duckworth,Maxime Cressy,R,R,20220827,Winston Salem,R32,,Stadium,Hard,,3,1,Ludo
20220826-M-US_Open-Q3-Paul_Jubb-Gijs_Brouwer,Paul Jubb,Gijs Brouwer,R,L,20220826,US Open,Q3,,7,Hard,,3,A,Zindaras
20220825-M-Winston_Salem-QF-Richard_Gasquet-Laslo_Djere,Richard Gasquet,Laslo Djere,R,R,20220825,Winston Salem,QF,19:25,Stadium,Hard,Adel Nour,3,1,Zindaras
20220825-M-Winston_Salem-QF-Maxime_Cressy-Adrian_Mannarino,Maxime Cressy,Adrian Mannarino,R,L,20220825,Winston Salem,QF,,Stadium,Hard,,3,1,Ludo
20220823-M-Winston_Salem-R32-Tallon_Griekspoor-Botic_Van_De_Zandschulp,Tallon Griekspoor,Botic Van De Zandschulp,R,R,20220823,Winston Salem,R32,20:40,Stadium,Hard,Arnaud Gabas,3,1,Zindaras
20220823-M-Winston_Salem-R32-Grigor_Dimitrov-Dominic_Thiem,Grigor Dimitrov,Dominic Thiem,R,R,20220823,Winston Salem,R32,7:00 PM,Stadium,Hard,,3,1,BG
20220822-M-Winston_Salem-R64-J_J_Wolf-Dominic_Thiem,J J Wolf,Dominic Thiem,R,R,20220822,Winston Salem,R64,7:00 PM,Stadium,Hard,R. Lichtenstein ,3,1,BG
20220821-M-Cincinnati_Masters-F-Stefanos_Tsitsipas-Borna_Coric,Stefanos Tsitsipas,Borna Coric,R,R,20220821,Cincinnati Masters,F,4pm,Central,Hard,Adel Nour,3,1,Edo
20220820-M-Cincinnati_Masters-SF-Stefanos_Tsitsipas-Daniil_Medvedev,Stefanos Tsitsipas,Daniil Medvedev,R,R,20220820,Cincinnati Masters,SF,6pm,Central,Hard,Aurelie Tourte,3,1,Edo
20220819-M-Cincinnati_Masters-QF-Taylor_Fritz-Daniil_Medvedev,Taylor Fritz,Daniil Medvedev,R,R,20220819,Cincinnati Masters,QF,,,Hard,,3,1,Ludo
20220819-M-Cincinnati_Masters-QF-John_Isner-Stefanos_Tsitsipas,John Isner,Stefanos Tsitsipas,R,R,20220819,Cincinnati Masters,QF,3:10 PM,Center,Hard,M. Lahyani ,3,1,BG
20220818-M-Cincinnati_Masters-R16-Jannik_Sinner-Felix_Auger_Aliassime,Jannik Sinner,Felix Auger Aliassime,R,R,20220818,Cincinnati Masters,R16,7:05 PM,Grandstand ,Hard,F. Murphy,3,1,BG
20220818-M-Cincinnati_Masters-R16-Denis_Shapovalov-Daniil_Medvedev,Denis Shapovalov,Daniil Medvedev,L,R,20220818,Cincinnati Masters,R16,,,Hard,,3,1,Ludo
20220817-M-Cincinnati_Masters-R64-Filip_Krajinovic-Daniel_Evans,Filip Krajinovic,Daniel Evans,R,R,20220817,Cincinnati Masters,R64,,Porsche,Hard,,3,1,Ludo
20220817-M-Cincinnati_Masters-R32-Roberto_Bautista_Agut-Marcos_Giron,Roberto Bautista Agut,Marcos Giron,R,R,20220817,Cincinnati Masters,R32,,,Hard,,3,1,Ludo
20220817-M-Cincinnati_Masters-R32-John_Isner-Hubert_Hurkacz,John Isner,Hubert Hurkacz,R,R,20220817,Cincinnati Masters,R32,7:00 PM,Stadium 3,Hard,Arnaud Gabas,3,1,Carrie
20220817-M-Cincinnati_Masters-R32-Botic_Van_De_Zandschulp-Daniil_Medvedev,Botic Van De Zandschulp,Daniil Medvedev,R,R,20220817,Cincinnati Masters,R32,,Centre,Hard,,3,1,Ludo
20220816-M-Cincinnati_Masters-R64-Tommy_Paul-Jenson_Brooksby,Tommy Paul,Jenson Brooksby,R,R,20220816,Cincinnati Masters,R64,,Stadium 3,Hard,A. Gabas ,3,1,BG
